Part_Number,Alt_Code,Supplier_Code,Manufacturer,Product_Type,Description,Micron,Media,Max_Temp_F,Max_PSI,Flow_Rate,Efficiency,Application,Industry,In_Stock,Qty_On_Hand,Price
7004185,7004185,7004185,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,0
7004196,7004196,7004196,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,0
7004297,7004297,7004297,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,678
7004357,7004357,7004357,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,1196
7004359,7004359,7004359,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,1025
7005089,7005089,7005089,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,0
7005235,7005235,7005235,Rotex Global LLC,Screen Separator,Mesh Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,388
70157,70157,70157,,Filter Element,Filter Element,,,,,,,,,No,0,20.17
70163,70163,70163,,Filter Element,Filter Element,,,,,,,,,No,0,37.33
70171,70171,70171,,Filter Element,Filter Element,,,,,,,,,No,0,23.85
704-123-190,704-123-190,704-123-190,AAF,Air Filter,Bag Filter,123,Synthetic,200.0,15.0,1000 CFM,MERV,Air/HVAC,Multi-Industry,No,0,15
7048,FILTERELEMENT(CUSTNO203677),FILTERELEMENT(CUSTNO203677),,Filter Element,Filter Element,,,200.0,125.0,10 GPM,,,,No,0.0,0.0
708117360,708117360,708117360,AAF,Air Filter,24in x 24in x 36in Long 7 Pocket Filter,,Synthetic,200.0,15.0,1000 CFM,MERV,Air/HVAC,,No,0,28.56
708118360,708118360,708118360,AAF,Air Filter,24in x 24in x 36in Long 8 Pocket Filter,,Synthetic,200.0,15.0,1000 CFM,MERV,Air/HVAC,,No,0,107.35
708123300,708123300,708123300,AAF,Air Filter,Filter 12x24x30,,Synthetic,200.0,15.0,1000 CFM,MERV,Air/HVAC,,No,0,46.43
709-125-220,709125220,709125220,AAF,Air Filter,Bag Filter,,Synthetic,200.0,15.0,1000 CFM,MERV,Air/HVAC,Multi-Industry,No,0.0,0.0
709186210,709186210,709186210,AAF,Air Filter,Filter,,Synthetic,200.0,15.0,1000 CFM,MERV,Air/HVAC,,No,0,24.41
710101-000526,710101-000526,710101-000526,Amiad Filtration Systems,Screen Filter,Filter Housing,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,28
710103-005233,710103-005233,710103-005233,Amiad Filtration Systems,Screen Filter,"Cover, 2-3 in Filter RPA w/o Runner",,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,114
710105-000505,710105-000505,710105-000505,Amiad Filtration Systems,Screen Filter,Filter Housing,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,2373.84
710105-001106,710105001106,710105001106,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
7198,QH00785,7198,Pall Corporation,Filter Element,Disc Filter 37 mm 25/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
720,720,720,United Filtration Systems,Bag Filter,Filter Housing,,,275.0,30.0,100 GPM,,,Multi-Industry,No,0,48.91
720101-000510,720101-000510,720101-000510,Amiad Filtration Systems,Screen Filter,Filter Element,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,398
720401-000252,720401-000252,720401-000252,Amiad Filtration Systems,Screen Filter,Prefilter Basket,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,26.79
720401-000290,720401-000290,720401-000290,Amiad Filtration Systems,Screen Filter,Pre Strainer,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,442.38
720409-000026,720409-000026,720409-000026,Amiad Filtration Systems,Screen Filter,"Filter Bag, 25/cs",,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,163.8
720409-000044,720409-000044,720409-000044,Amiad Filtration Systems,Screen Filter,Bag Filter,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,309
720409-000115,FBGFS0100CS150,FBGFS0100CS150,Amiad Filtration Systems,Screen Filter,Bag Filter Housing,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
72187787,72187787,72187787,Shelco Filters,Filter Cartridge,Filter Element,,Various,180.0,75.0,10 GPM,Nominal,Shelco Filtration,,No,0,456.5
7219,QH00795,7219,Pall Corporation,Filter Element,25 mm Disc Filter 100/pk,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
72970,QH02780,72970,Pall Corporation,Filter Element,47 mm Support Screen,,Various,180.0,75.0,15 GPM,Various,,Multi-Industry,No,0,30.34
72978,QH02788,72978,Pall Corporation,Filter Element,142 mm Support Screen,,Various,180.0,75.0,15 GPM,Various,,Multi-Industry,No,0,0
72MR26FOLDC150/T950029001,QK01428,72MR26FOLDC150,Pall Corporation,Filter Housing,Filter Housing,,Various,180.0,75.0,15 GPM,Various,,Multi-Industry,No,0.0,0.0
72MSO33168FDC150UIPEQUIVALENT,72MSO33168FDC150UIPEQUIVALENT,72MSO33168FDC150UIPEQUIVALENT,,Filter Housing,Filter Housing,,,,,,,,Multi-Industry,No,0,36804.2
72MSO4316L4FDC150/T938047001,QK01427,72MSO4316L4FDC150,Pall Corporation,Filter Housing,Filter Housing,,Various,180.0,75.0,15 GPM,Various,,Multi-Industry,No,0.0,0.0
700101-000486,700101-000486,700101-000486,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,837.9
700101-000487,700101-000487,700101-000487,Amiad Filtration Systems,Screen Filter,6 in Compact Molded Weave 80 Micron Assy,80,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,1011
700101-000492,700101-000492,700101-000492,Amiad Filtration Systems,Screen Filter,FilterElement,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,623.28
700101-000508,700101000508,700101000508,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-000509,700101-000509,700101-000509,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1013.06
700101-000512,700101-000512,700101-000512,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,2369.98
700101-000516,700101-000516,700101-000516,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,4484
700101-000551,700101000551,700101000551,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-000632,700101-000632,700101-000632,Amiad Filtration Systems,Screen Filter,Screen 200 micron,200,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,1165.32
700101-000634,700101-000634,700101-000634,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1050
700101-000648,700101-000648,700101-000648,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1085.14
700101-000651,700101-000651,700101-000651,Amiad Filtration Systems,Screen Filter,100 Micron Element (Yellow),100,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,46.08
700101-000652,700101-000652,700101-000652,Amiad Filtration Systems,Screen Filter,130 Micron Element (Red),130,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,46.08
700101-000793,700101-000793,700101-000793,Amiad Filtration Systems,Screen Filter,Filter Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,2708.6
700101-000859,700101000859,700101000859,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-000862,700101-000862,700101-000862,Amiad Filtration Systems,Screen Filter,2500 Micron Filter,2500,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,1922
700101-000872,700101-000872,700101-000872,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,6229.08
700101-000883,700101000883,700101000883,Amiad Filtration Systems,Screen Filter,Perforated Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-000902,700101-000902,700101-000902,Amiad Filtration Systems,Screen Filter,Weavewire Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1571
700101-000904,700101-000904,700101-000904,Amiad Filtration Systems,Screen Filter,"Screen, 100 micron",100,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,2565
700101-000905,700101-000905,700101-000905,Amiad Filtration Systems,Screen Filter,Wire Screen 130 Micron,130,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,1343.97
700101-000906,700101-000906,700101-000906,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,2609.72
700101-000919,700101-000919,700101-000919,Amiad Filtration Systems,Screen Filter,Weavewire Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,2307.38
700101-000921,700101-000921,700101-000921,Amiad Filtration Systems,Screen Filter,"Screen, 100 micron",100,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,2407.49
700101-000922,700101-000922,700101-000922,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,2750
700101-000923,700101000923,700101000923,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-000950,700101000950,700101000950,Amiad Filtration Systems,Screen Filter,Strainer Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-000951,700101-000951,700101-000951,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,3528
700101-000958,700101-000958,700101-000958,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,313.8
700101-000970,700101-000970,700101-000970,Amiad Filtration Systems,Screen Filter,Weavewire Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,3428
700101-000971,700101-000971,700101-000971,Amiad Filtration Systems,Screen Filter,"Screen, SAF 6000",,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,6991.38
700101-000972,700101-000972,700101-000972,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,3804.93
700101-000973,700101-000973,700101-000973,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,3804.93
700101-000975,700101000975,700101000975,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-001030,700101-001030,700101-001030,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,6061.2
700101-001032,700101-001032,700101-001032,Amiad Filtration Systems,Screen Filter,"200 um, 4 Layer Weave Wire Screen",200,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,7273.08
700101-001033,700101-001033,700101-001033,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,9450.07
700101-001034,700101001034,700101001034,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-001182,700101-001182,700101-001182,Amiad Filtration Systems,Screen Filter,"2-3 inch SK Disc Set, 20 Micron",20,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Hydraulic Systems, Manufacturing, Power Generation, Water Treatment, Municipal, Industrial",No,0,88.2
700101-001188,700101001188,700101001188,Amiad Filtration Systems,Screen Filter,Filter Disc,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-001189,700101-001189,700101-001189,Amiad Filtration Systems,Screen Filter,"2-3 in SK Disc Set, 40 Micron",40,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Hydraulic Systems, Manufacturing, Multi-Industry, Water Treatment, Municipal, Industrial",No,0,105.94
700101-001190,700101-001190,700101-001190,Amiad Filtration Systems,Screen Filter,"Disc Set, 4 pcs, 55 Micron",55,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0,330
700101-001404,700101-00140,700101-00140,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-001943,700101-001943,700101-001943,Amiad Filtration Systems,Screen Filter,"Replacement Screen, 500 um",500,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1897.6
700101-002077,700101002077,700101002077,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-002189,700101002189,700101002189,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-002190,700101002190,700101002190,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-002219,700101-002219,700101-002219,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,4356.19
700101-002437,700101-002437,700101-002437,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1991
700101-002439,700101-002439,700101-002439,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,750
700101-002466,700101-002466,700101-002466,Amiad Filtration Systems,Screen Filter,Weavewire Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1899
700101-002525,700101002525,700101002525,Amiad Filtration Systems,Screen Filter,100 Micron Weave-wire Screen Element,100,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,"Multi-Industry, Water Treatment, Municipal, Industrial",No,0.0,0.0
700101-002792,700101002792,700101002792,Amiad Filtration Systems,Screen Filter,AVR4K Replacement Screen Set,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700101-00958,70010100958,70010100958,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700106-000181,700106-000181,700106-000181,Amiad Filtration Systems,Screen Filter,Filter Union Half Without Ring,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,21
7001476,7001476,7001476,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,552
7001499,7001499,7001499,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,405
7001650,7001650,7001650,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,286
7001756,7001756,7001756,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,0
7001887,7001887,7001887,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,321
700190-001520,700190-001520,700190-001520,Amiad Filtration Systems,Screen Filter,Filter Assembly,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,492.34
700190-001584,700190-001584,700190-001584,Amiad Filtration Systems,Screen Filter,Mini Filter Assembly w/Brracket and Conn,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,111.13
700190-001593,700190-001593,700190-001593,Amiad Filtration Systems,Screen Filter,Strainer,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,12.21
700190-001985,70-0190001985,700190001985,Amiad Filtration Systems,Screen Filter,Screen Tool,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700190-002285,700190-002285,700190-002285,Amiad Filtration Systems,Screen Filter,Screen Centering Ring Assy,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,75.33
700190-004629,700190-004629,700190-004629,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,145.08
700190-004630,700190004630,700190004630,Amiad Filtration Systems,Screen Filter,Screen,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
700190-005177,700190-005177,700190-005177,Amiad Filtration Systems,Screen Filter,Screen Seals Set Assy,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,95.85
700190-005973,700190-005973,700190-005973,Amiad Filtration Systems,Screen Filter,Screen Lifting Lug,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,1326.6
7002072,7002072,7002072,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,641
7002191,7002191,7002191,Rotex Global LLC,Screen Separator,Screen,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,0
74635-024,74635024,74635024,,Capsule Filter,Filter Cartridge,,,180.0,100.0,5 GPM,,,,No,0.0,0.0
74635-374,74635374,74635374,,Capsule Filter,Filter Cartridge,,,180.0,100.0,5 GPM,,,,No,0.0,0.0
74647-269,74647269,74647269,,Capsule Filter,Filter Housing,,,180.0,100.0,5 GPM,,,Multi-Industry,No,0.0,0.0
7469,SCHENCKPROCESSFILTER(CUSTNO203677),SCHENCKPROCESSFILTER(CUSTNO203677),,Filter Element,Filter Element,,,200.0,125.0,10 GPM,,,,No,0.0,0.0
7469766,7469766,7469766,,Filter,Tripod filter positioning assembly,,Various,180.0,100.0,8 GPM,Nominal,,,No,0,688
75NC295T,QJ17119,75NC295T,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,0
75NC40U/T80305270000,QJ17120,75NC40U,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
75RPN10/T6010400000,QJ27550,75RPN10,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
75RPN1042/T6010400042,QJ27560,75RPN1042,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
75RPN195,QJ27575,75RPN195,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,7.79
75RPN20/T6010520000,QJ27580,75RPN20,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
75RPN295,QJ27588,75RPN295,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,10
75RPN30/T6010640000,QJ27590,75RPN30,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
75RPN40/T6010760000,QJ27595,75RPN40,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0.0,0.0
75RPN975,QJ27540,75RPN975,Pall Corporation,Filter Element,Filter Element,,Various,180.0,75.0,15 GPM,Various,,,No,0,3.87
7600062,7600062,7600062,Schroeder Industries,Hydraulic Filter,Filter Element,62,Microglass,225.0,150.0,5 GPM,Absolute,Hydraulic,Multi-Industry,No,0,129.12
760108-000060,760108-000002,760108000002,Amiad Filtration Systems,Screen Filter,Filter Clamp,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0.0,0.0
760109-000045,760109-000045,760109-000045,Amiad Filtration Systems,Screen Filter,Anti Friction Element,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,8.22
7627954,7627954,7627954,Schroeder Industries,Hydraulic Filter,Strainer,954,Microglass,225.0,150.0,5 GPM,Absolute,Hydraulic,Multi-Industry,No,0,161.72
7627956,7627956,7627956,Schroeder Industries,Hydraulic Filter,Strainer,956,Microglass,225.0,150.0,5 GPM,Absolute,Hydraulic,Multi-Industry,No,0,263.92
7652096,QFD539QZ10F4050MS10G3588,QFD539QZ10F4050MS10G3588,Schroeder Industries,Hydraulic Filter,Filter,588,Microglass,225.0,150.0,5 GPM,Absolute,Hydraulic,Multi-Industry,No,0.0,0.0
770104-000003,770104-000003,770104-000003,Amiad Filtration Systems,Screen Filter,"Cone Membrane, Viton",,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,60
770104-000069,770104-000069,770104-000069,Amiad Filtration Systems,Screen Filter,Screen Centering Ring,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,96
77101-000124,77101-000124,77101-000124,Amiad Filtration Systems,Screen Filter,O-Ring for 30 inch Sand Filter,,Screen/Disc,140.0,150.0,100 GPM,Nominal,Screen/Irrigation,Multi-Industry,No,0,108
7783,7783,7783,Rotex Global LLC,Screen Separator,Wire Screen Frame,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,3453
78-1328-V2,P-78-1328-V2,P-78-1328-V2,,Filter Housing,Filter Housing,,,,,,,,Multi-Industry,No,0.0,0.0
780N-1/2-50C,780N-1/2-50C,780N-1/2-50C,United Filtration Systems,Bag Filter,Nylon Filter Housing,,"Nylon 6,6",275.0,30.0,100 GPM,,,Multi-Industry,No,0,91.05
7871,7871,7871,Rotex Global LLC,Screen Separator,Screen Frame Assembly,,Screen/Mesh,200.0,50.0,10 GPM,Nominal,,Multi-Industry,No,0,2822
